t,x,y,z,qx,qy,qz,qw
1403636717913555456,1.258525729,-0.286410153,1.593590498,-0.008382654,-0.025361331,-0.062178738,0.997707546
1403636717963555584,1.254333258,-0.284885168,1.588326097,-0.008504494,-0.030465227,-0.065895021,0.997325122
1403636718013555456,1.250872135,-0.281843543,1.582917690,-0.007796146,-0.037962880,-0.068470582,0.996900082
1403636718063555584,1.246725082,-0.279761463,1.576361060,-0.008402025,-0.046608735,-0.070683129,0.996373892
1403636718113555456,1.241692781,-0.277536750,1.571681499,-0.007805643,-0.056914553,-0.070096731,0.995884657
1403636718163555584,1.237864375,-0.277080387,1.566367865,-0.008987543,-0.068190210,-0.069161177,0.995231688
1403636718213555456,1.233223677,-0.275185823,1.559081197,-0.009402277,-0.078066409,-0.068614639,0.994539738
1403636718263555584,1.226725340,-0.274787992,1.554665446,-0.011020705,-0.086242534,-0.068425037,0.993860543
1403636718313555456,1.221588254,-0.271293998,1.549130440,-0.011654729,-0.094190516,-0.067531176,0.993192732
1403636718363555584,1.217031956,-0.267898470,1.543558121,-0.011737135,-0.102476440,-0.067674927,0.992361307
1403636718413555456,1.211084485,-0.265590906,1.538502455,-0.013558308,-0.110240772,-0.067997210,0.991483510
1403636718463555584,1.206234574,-0.262599558,1.534461021,-0.014408411,-0.119534589,-0.067302622,0.990441442
1403636718513555456,1.200120687,-0.258726239,1.528216958,-0.014671620,-0.127540365,-0.068114698,0.989382923
1403636718563555584,1.194486618,-0.255906999,1.524795532,-0.015792983,-0.135884270,-0.066798791,0.988344073
1403636718613555456,1.189125896,-0.248379827,1.521451950,-0.015340704,-0.143089861,-0.065654278,0.987410486
1403636718663555584,1.183742285,-0.246923566,1.514657497,-0.017916815,-0.150201946,-0.062325954,0.986526132
1403636718713555456,1.177626848,-0.242572486,1.510907173,-0.019869860,-0.156092405,-0.059868023,0.985726237
1403636718763555584,1.174543619,-0.238234669,1.507657290,-0.019678317,-0.161534429,-0.059957646,0.984847426
1403636718813555456,1.169382334,-0.234188601,1.503308535,-0.019841058,-0.163725600,-0.063970380,0.984229684
1403636718863555584,1.165472269,-0.228535309,1.499224186,-0.018247481,-0.164701939,-0.070708752,0.983636379
1403636718913555456,1.162093282,-0.224509940,1.496448040,-0.016670203,-0.165711030,-0.076075092,0.983094394
1403636718963555584,1.157137632,-0.221913978,1.491492033,-0.015171151,-0.165358275,-0.081500389,0.982743204
1403636719013555456,1.153642654,-0.218057543,1.488852501,-0.013566636,-0.165874407,-0.084872782,0.982394099
1403636719063555584,1.150986314,-0.215478897,1.485480547,-0.011288782,-0.167059645,-0.086810149,0.982052803
1403636719113555456,1.146467566,-0.212504894,1.480779767,-0.008219681,-0.166836709,-0.087892890,0.982024848
1403636719163555584,1.142384648,-0.210833520,1.476704597,-0.004954002,-0.167289212,-0.087702781,0.981986761
1403636719213555456,1.139355659,-0.209260061,1.473261833,-0.001486533,-0.167956322,-0.086394832,0.982000232
1403636719263555584,1.134234190,-0.208658531,1.468817234,0.001128009,-0.167437688,-0.085848600,0.982137144
1403636719313555456,1.130325675,-0.205946669,1.464650393,0.003567570,-0.167998493,-0.082570046,0.982316613
1403636719363555584,1.127382636,-0.203632221,1.460560322,0.005971394,-0.168153197,-0.081121877,0.982399166
1403636719413555456,1.123750448,-0.200936675,1.456205606,0.007116214,-0.167980105,-0.079457730,0.982557118
1403636719463555584,1.118225336,-0.196728051,1.451904058,0.008127047,-0.167176872,-0.077566184,0.982837379
1403636719513555456,1.115819216,-0.192845717,1.446992755,0.008044703,-0.166954651,-0.076099105,0.982990503
1403636719563555584,1.110924482,-0.191192418,1.441527367,0.004331626,-0.165353477,-0.075823888,0.983305752
1403636719613555456,1.107557654,-0.186966762,1.437560797,0.001681246,-0.164957017,-0.073825248,0.983532488
1403636719663555584,1.105619073,-0.183902070,1.432507515,-0.001867578,-0.163640484,-0.074446827,0.983705223
1403636719713555456,1.102212191,-0.180696100,1.427726269,-0.005510839,-0.161972225,-0.073872477,0.984010935
1403636719763555584,1.099889398,-0.178805202,1.422402143,-0.008299618,-0.160643354,-0.073586166,0.984230638
1403636719813555456,1.097278833,-0.177458137,1.417228222,-0.010771716,-0.159164101,-0.072826728,0.984503448
1403636719863555584,1.094275355,-0.175398365,1.411618710,-0.011161317,-0.157612592,-0.072001353,0.984809339
1403636719913555456,1.091846585,-0.173342362,1.407371879,-0.011568398,-0.156480357,-0.071050845,0.985054195
1403636719963555584,1.089609981,-0.171285018,1.402094841,-0.013296220,-0.155438170,-0.070286080,0.985252261
1403636720013555456,1.086911798,-0.169646993,1.397321224,-0.013451847,-0.153566971,-0.071076743,0.985486805
1403636720063555584,1.084848642,-0.167441532,1.391804934,-0.014004271,-0.153322041,-0.070705362,0.985543966
1403636720113555456,1.081679463,-0.165679008,1.386794567,-0.014687104,-0.152226686,-0.070693657,0.985704660
1403636720163555584,1.079589486,-0.163770467,1.382376194,-0.015815515,-0.151844904,-0.070745796,0.985742331
1403636720213555456,1.077484131,-0.161157131,1.378035903,-0.016026720,-0.152081773,-0.069925420,0.985760987
1403636720263555584,1.074874759,-0.157659054,1.374329209,-0.015589625,-0.151911229,-0.070278332,0.985769212
1403636720313555456,1.073447347,-0.154939294,1.370277166,-0.015738580,-0.152364045,-0.069344603,0.985763073
1403636720363555584,1.072006345,-0.152075574,1.366722226,-0.015821531,-0.152840346,-0.069621883,0.985668480
1403636720413555456,1.069436312,-0.148780540,1.362675905,-0.015794585,-0.153084010,-0.069333136,0.985651374
1403636720463555584,1.068895817,-0.145404845,1.359190583,-0.016270375,-0.154378206,-0.068873182,0.985474050
1403636720513555456,1.067385316,-0.141992301,1.355668426,-0.016583346,-0.155042097,-0.068567537,0.985385895
1403636720563555584,1.065540075,-0.138874441,1.352354646,-0.016703419,-0.156032860,-0.068364739,0.985241592
1403636720613555456,1.064649582,-0.136928797,1.348110318,-0.017179416,-0.156301603,-0.069492705,0.985111892
1403636720663555584,1.062994480,-0.134998813,1.343807459,-0.017249541,-0.157281071,-0.068780161,0.985004783
1403636720713555456,1.061539173,-0.134771705,1.339853168,-0.016199589,-0.156993523,-0.068661720,0.985076725
1403636720763555584,1.059821606,-0.133554652,1.336149454,-0.016731275,-0.155654922,-0.067671329,0.985348761
1403636720813555456,1.059513211,-0.133248448,1.332265139,-0.017060736,-0.152736619,-0.067004040,0.985845268
1403636720863555584,1.059788704,-0.132450968,1.329252958,-0.016961586,-0.148074284,-0.067064904,0.986553907
1403636720913555456,1.058562636,-0.131575599,1.326128602,-0.016987152,-0.142059907,-0.065502502,0.987542331
1403636720963555584,1.059266090,-0.129905894,1.324360847,-0.015600845,-0.136162460,-0.063093878,0.988552272
1403636721013555456,1.058128595,-0.129286826,1.320991755,-0.014606288,-0.130515054,-0.059360072,0.989559948
1403636721063555584,1.057675362,-0.127431661,1.318012834,-0.012806892,-0.124038257,-0.056067616,0.990609348
1403636721113555456,1.056484222,-0.126423821,1.313911200,-0.012184070,-0.116814606,-0.052397732,0.991695702
1403636721163555584,1.056743741,-0.123576537,1.311884046,-0.009275342,-0.108303316,-0.050053697,0.992813647
1403636721213555456,1.056946516,-0.121436551,1.309783697,-0.007809258,-0.100328878,-0.046640296,0.993829846
1403636721263555584,1.056253910,-0.120304845,1.306862116,-0.005466377,-0.092998303,-0.042796537,0.994731069
1403636721313555456,1.056581259,-0.119441129,1.304078221,-0.005427176,-0.086468339,-0.040973749,0.995396852
1403636721363555584,1.055974960,-0.117979616,1.301484466,-0.004926105,-0.079676516,-0.039870817,0.996010900
1403636721413555456,1.057127714,-0.117354527,1.299325585,-0.003922878,-0.074831210,-0.038722277,0.996436357
1403636721463555584,1.057872772,-0.116356730,1.295024633,-0.003986964,-0.070610955,-0.037551615,0.996788859
1403636721513555456,1.058253884,-0.116561040,1.291505098,-0.004724952,-0.064983122,-0.037630137,0.997165382
1403636721563555584,1.058853745,-0.116024382,1.288884878,-0.005427679,-0.059122056,-0.036479723,0.997569203
1403636721613555456,1.059820175,-0.115934595,1.285442114,-0.006544751,-0.053224053,-0.036579486,0.997890949
1403636721663555584,1.061185122,-0.113826454,1.282100916,-0.007254164,-0.048322681,-0.036255170,0.998147190
1403636721713555456,1.061482549,-0.113257863,1.278046131,-0.006817225,-0.044304237,-0.036348786,0.998333335
1403636721763555584,1.061867476,-0.111419208,1.275013089,-0.007177943,-0.040514730,-0.037519667,0.998448491
1403636721813555456,1.063166857,-0.109496437,1.272863030,-0.006645950,-0.038694818,-0.037055321,0.998541653
1403636721863555584,1.064190507,-0.107894525,1.270294547,-0.006276836,-0.037751842,-0.036139958,0.998613715
1403636721913555456,1.065003514,-0.105345495,1.268231869,-0.006020138,-0.036996853,-0.036150318,0.998643160
1403636721963555584,1.065873623,-0.102692336,1.264407754,-0.005619990,-0.035983223,-0.038873866,0.998580217
1403636722013555456,1.066565037,-0.100482725,1.261249542,-0.005281162,-0.034874842,-0.042295333,0.998482347
1403636722063555584,1.067243218,-0.098364249,1.257690787,-0.005137031,-0.034302674,-0.045594666,0.998357654
1403636722113555456,1.068142891,-0.096579134,1.254345894,-0.005315558,-0.034950290,-0.046795510,0.998278737
1403636722163555584,1.068446159,-0.094959393,1.250854015,-0.005727605,-0.036338929,-0.045604255,0.998282015
1403636722213555456,1.067666769,-0.094402365,1.247984290,-0.006252235,-0.037223332,-0.044438954,0.998298824
1403636722263555584,1.068774819,-0.094874889,1.242593288,-0.007325904,-0.038777635,-0.043210860,0.998286247
1403636722313555456,1.069229364,-0.093843490,1.239267349,-0.007023555,-0.040713478,-0.041402165,0.998287976
1403636722363555584,1.070142746,-0.092882790,1.234691858,-0.007370833,-0.041465029,-0.040621120,0.998286664
1403636722413555456,1.069804668,-0.091553137,1.231948614,-0.007470550,-0.039941594,-0.040574908,0.998349905
1403636722463555584,1.070093036,-0.089677528,1.229173779,-0.006572505,-0.037661131,-0.039876062,0.998473048
1403636722513555456,1.069841981,-0.088671938,1.225208759,-0.006758511,-0.035276555,-0.038720291,0.998604357
1403636722563555584,1.069350839,-0.087434880,1.222129345,-0.007215849,-0.032892589,-0.037877664,0.998714805
1403636722613555456,1.070225120,-0.085261136,1.217913270,-0.007215676,-0.030876225,-0.038633704,0.998750210
1403636722663555584,1.070300937,-0.083232969,1.215270519,-0.007511488,-0.029005218,-0.038861319,0.998795331
1403636722713555456,1.069266081,-0.081388168,1.211532950,-0.007261673,-0.027096098,-0.039143741,0.998839736
1403636722763555584,1.070287943,-0.078529797,1.208633065,-0.007422923,-0.025798876,-0.040136747,0.998833477
1403636722813555456,1.069618583,-0.076156095,1.205257416,-0.007914723,-0.024697678,-0.041167974,0.998815596
1403636722863555584,1.069682002,-0.074242860,1.201336265,-0.007693118,-0.023853743,-0.041788518,0.998812079
1403636722913555456,1.069239736,-0.073162414,1.197675824,-0.008035086,-0.023687053,-0.040654816,0.998860121
1403636722963555584,1.069525242,-0.072031476,1.193709493,-0.008462345,-0.024310125,-0.039472830,0.998889029
1403636723013555456,1.068645000,-0.072781362,1.189618707,-0.008439182,-0.024963653,-0.037526321,0.998948097
1403636723063555584,1.066755891,-0.072565429,1.185219765,-0.007769397,-0.025250088,-0.035467777,0.999021590
1403636723113555456,1.066916585,-0.072082460,1.181156158,-0.007407494,-0.025978794,-0.034348160,0.999044716
1403636723163555584,1.066277981,-0.072928667,1.176800132,-0.007627322,-0.026085455,-0.034227826,0.999044478
1403636723213555456,1.065808058,-0.072166167,1.173812985,-0.007424592,-0.025982160,-0.033428747,0.999075711
1403636723263555584,1.064629555,-0.071295917,1.168734789,-0.008134206,-0.025102487,-0.034734469,0.999048173
1403636723313555456,1.064532518,-0.070810191,1.165351510,-0.007885630,-0.024067592,-0.036866404,0.998999238
1403636723363555584,1.063552499,-0.069522694,1.161498189,-0.007815826,-0.021928120,-0.037663899,0.999019265
1403636723413555456,1.062588692,-0.068191126,1.157345295,-0.007116892,-0.017671557,-0.038632147,0.999071896
1403636723463555584,1.062726855,-0.066954531,1.154922843,-0.004734005,-0.012626980,-0.039651230,0.999122560
1403636723513555456,1.062391162,-0.064936690,1.151080370,-0.000265308,-0.007204679,-0.037799627,0.999259353
1403636723563555584,1.061075449,-0.064143695,1.147660732,0.005892421,-0.002343105,-0.033539321,0.999417245
1403636723613555456,1.060142517,-0.063174009,1.143387675,0.012380377,0.001587673,-0.029802300,0.999477863
1403636723663555584,1.058233619,-0.062905878,1.138207197,0.013273169,0.005748881,-0.026639702,0.999540448
1403636723713555456,1.057580113,-0.062239811,1.135114670,0.009843473,0.009742530,-0.025609322,0.999576092
1403636723763555584,1.056874871,-0.062124953,1.129764795,0.005118435,0.013446606,-0.024006911,0.999608219
1403636723813555456,1.055396080,-0.061896361,1.125456333,0.000115792,0.016221682,-0.021250805,0.999642551
1403636723863555584,1.054213881,-0.060794018,1.120772362,-0.003152942,0.018680885,-0.019379957,0.999632657
1403636723913555456,1.052854419,-0.060364421,1.115857601,-0.006886402,0.020772133,-0.017416473,0.999608755
1403636723963555584,1.051069260,-0.059461959,1.110181808,-0.011491748,0.022837793,-0.015679423,0.999550164
1403636724013555456,1.049829364,-0.057558522,1.106198907,-0.015369807,0.026043369,-0.014858967,0.999432206
1403636724063555584,1.049382448,-0.055130657,1.102714777,-0.018549185,0.030321116,-0.013162866,0.999281406
1403636724113555456,1.048014522,-0.053169157,1.098472834,-0.022356022,0.036250979,-0.011429389,0.999027252
1403636724163555584,1.047529578,-0.051319767,1.092886329,-0.022596657,0.043082427,-0.009963184,0.998766303
1403636724213555456,1.046069264,-0.049096216,1.090509534,-0.023785861,0.050854128,-0.006648230,0.998400688
1403636724263555584,1.046074033,-0.046085320,1.087255836,-0.023392107,0.059051279,-0.004157766,0.997972131
1403636724313555456,1.044916391,-0.044263564,1.084824681,-0.022178242,0.068810731,-0.002030109,0.997381091
1403636724363555584,1.044099689,-0.041068900,1.080729961,-0.019872252,0.078250237,0.000519713,0.996735513
1403636724413555456,1.042681694,-0.039998498,1.078303099,-0.017015805,0.088076673,0.002803335,0.995964408
1403636724463555584,1.041982055,-0.038103878,1.075411916,-0.014916526,0.095854543,0.005635146,0.995267630
1403636724513555456,1.041278124,-0.037085880,1.071382284,-0.011947633,0.102958918,0.006432955,0.994593024
1403636724563555584,1.039700150,-0.035340156,1.068735003,-0.009471628,0.108906895,0.007714075,0.993976891
1403636724613555456,1.038092852,-0.036215313,1.065235138,-0.009368571,0.113813467,0.008647738,0.993420303
1403636724663555584,1.037145138,-0.036137644,1.063094258,-0.008492174,0.117530942,0.009750471,0.992985070
1403636724713555456,1.035615921,-0.036577709,1.058766603,-0.008587157,0.120152272,0.010854470,0.992659032
1403636724763555584,1.034271836,-0.036960464,1.055513024,-0.008981392,0.122071773,0.011751864,0.992411077
1403636724813555456,1.032890558,-0.038387053,1.052026272,-0.009811449,0.123209782,0.012676146,0.992251158
1403636724863555584,1.031089067,-0.039910764,1.047435880,-0.010711229,0.123359628,0.013777670,0.992208600
1403636724913555456,1.028721333,-0.041316230,1.044336319,-0.011202897,0.123080023,0.015440173,0.992213368
1403636724963555584,1.028307796,-0.043174595,1.040306807,-0.011697427,0.121261597,0.018112358,0.992386401
1403636725013555456,1.026417732,-0.046372246,1.035653353,-0.012025640,0.119514309,0.020665674,0.992544532
1403636725063555584,1.024480581,-0.049524974,1.031799674,-0.011247749,0.118047923,0.022855159,0.992681146
1403636725113555456,1.022466183,-0.052846681,1.027992010,-0.011452558,0.116786152,0.024479158,0.992789328
1403636725163555584,1.021961212,-0.057088990,1.023185611,-0.012792309,0.115029961,0.025977852,0.992939889
1403636725213555456,1.020244241,-0.060295157,1.019289255,-0.012536533,0.114777960,0.024931921,0.992999136
1403636725263555584,1.019463658,-0.063868880,1.015446186,-0.013121614,0.113801844,0.025333662,0.993093729
1403636725313555456,1.017154813,-0.067133084,1.011688590,-0.013984905,0.114835657,0.023116373,0.993017018
1403636725363555584,1.016281128,-0.069811657,1.007267952,-0.014050516,0.114820085,0.021593736,0.993052185
1403636725413555456,1.016465306,-0.071322560,1.005126715,-0.013443913,0.115035325,0.020178186,0.993065417
1403636725463555584,1.014788866,-0.074206494,1.001441240,-0.013666512,0.115514033,0.019021321,0.993029654
1403636725513555456,1.014068723,-0.076427840,0.998587251,-0.013998645,0.115943074,0.017544301,0.993002236
1403636725563555584,1.013014078,-0.077792421,0.995111704,-0.014713077,0.116537891,0.016780797,0.992935479
1403636725613555456,1.011608481,-0.079256363,0.992480099,-0.014483900,0.117365651,0.015466994,0.992862701
1403636725663555584,1.010930538,-0.079989180,0.990391135,-0.012781702,0.117544398,0.015209974,0.992868900
1403636725713555456,1.011167169,-0.080792807,0.987073183,-0.012281355,0.117193200,0.016042612,0.992903590
1403636725763555584,1.009147763,-0.081226923,0.985245943,-0.012785004,0.117658928,0.015767617,0.992846549
1403636725813555456,1.009316206,-0.081148803,0.982825041,-0.012366069,0.117326558,0.015372834,0.992897391
1403636725863555584,1.008183479,-0.081994824,0.980886817,-0.014257280,0.116984114,0.015950000,0.992903352
1403636725913555456,1.007536650,-0.081673235,0.979638815,-0.013955114,0.115986824,0.017775599,0.992993593
1403636725963555584,1.006049156,-0.081372313,0.977385879,-0.014733581,0.115544178,0.018234011,0.993025661
1403636726013555456,1.005226851,-0.080188751,0.976502657,-0.013389625,0.114975065,0.018840078,0.993099451
1403636726063555584,1.005410194,-0.079243220,0.974758029,-0.013275059,0.114355147,0.017810132,0.993191600
1403636726113555456,1.004400730,-0.078160360,0.973525882,-0.012933468,0.114513718,0.016597021,0.993198812
1403636726163555584,1.003972173,-0.076591291,0.971827745,-0.011012217,0.114181578,0.015126218,0.993283689
1403636726213555456,1.002942801,-0.075644240,0.970219076,-0.010488744,0.113906957,0.014753299,0.993326485
1403636726263555584,1.002652645,-0.073796041,0.970169544,-0.010147379,0.113488272,0.013462279,0.993396282
1403636726313555456,1.002162337,-0.072414815,0.968240976,-0.009895178,0.112797804,0.013209793,0.993480861
1403636726363555584,1.001615405,-0.071792051,0.966328800,-0.008945088,0.112557009,0.012053025,0.993531883
1403636726413555456,1.000781059,-0.070378706,0.965999603,-0.007936426,0.111614451,0.011835250,0.993649423
1403636726463555584,1.000846863,-0.069676667,0.964969635,-0.006969335,0.110533051,0.012323568,0.993771613
1403636726513555456,0.999782085,-0.070434213,0.962700486,-0.006586330,0.109132268,0.014161795,0.993904531
1403636726563555584,0.999500751,-0.070697077,0.960747838,-0.004487643,0.105710246,0.020941110,0.994166315
1403636726613555456,0.998286605,-0.072376370,0.958521187,-0.003197232,0.102296956,0.029152637,0.994321465
1403636726663555584,0.997517467,-0.073882639,0.956411600,-0.000322211,0.099350385,0.036251213,0.994391918
1403636726713555456,0.997415960,-0.074396558,0.954340696,0.000043677,0.098622158,0.036859497,0.994442046
1403636726763555584,0.997836232,-0.076327927,0.951443136,0.000696175,0.099723093,0.033324882,0.994456768
1403636726813555456,0.998566091,-0.077659912,0.948217511,0.000752241,0.100756802,0.027823808,0.994521677
1403636726863555584,0.998372376,-0.080208115,0.945592761,0.000748087,0.101073287,0.021237411,0.994651973
1403636726913555456,0.999791622,-0.082609050,0.942135453,0.000419647,0.100244865,0.016094590,0.994832516
1403636726963555584,0.999967217,-0.085583761,0.938963473,0.000114789,0.099395670,0.012561535,0.994968712
1403636727013555456,0.999937177,-0.088656783,0.935793340,0.000359607,0.098530494,0.010680573,0.995076656
1403636727063555584,1.000543118,-0.092146881,0.931689560,0.000270774,0.098095618,0.008228944,0.995142937
1403636727113555456,1.001237512,-0.095158175,0.927558005,-0.000268697,0.097519651,0.005750143,0.995216966
1403636727163555584,1.001523018,-0.097775243,0.925217152,-0.001245257,0.097761966,0.002749165,0.995205224
1403636727213555456,1.001517177,-0.100305118,0.920946658,-0.002132955,0.098062277,-0.000049241,0.995177984
1403636727263555584,1.002520680,-0.101810180,0.916668773,-0.002693115,0.098135814,-0.003034893,0.995164752
1403636727313555456,1.002986670,-0.103987776,0.912614822,-0.003690076,0.098731175,-0.005786933,0.995090485
1403636727363555584,1.002510190,-0.105639011,0.909461498,-0.005384746,0.098970756,-0.006933404,0.995051622
1403636727413555456,1.002055526,-0.107063204,0.906744897,-0.005894084,0.099239849,-0.007980607,0.995014071
1403636727463555584,1.001987457,-0.108177066,0.902902782,-0.005804825,0.099476784,-0.008925647,0.994982898
1403636727513555456,1.001302838,-0.109567478,0.899067402,-0.004260419,0.098717831,-0.007278305,0.995079756
1403636727563555584,1.000564098,-0.110921994,0.895996571,-0.002456165,0.097546287,-0.003601102,0.995221436
1403636727613555456,1.000397682,-0.112737752,0.892690003,-0.000819941,0.096934207,-0.002540011,0.995287240
1403636727663555584,0.998766661,-0.114418700,0.889445484,-0.000367293,0.096556455,-0.000289275,0.995327413
1403636727713555456,0.997694075,-0.116823696,0.885286748,-0.001918202,0.096545510,-0.000479162,0.995326579
1403636727763555584,0.996138930,-0.119279481,0.881376803,-0.002658849,0.097008184,-0.001393560,0.995279074
1403636727813555456,0.994847894,-0.123576201,0.876291633,-0.003789494,0.097366869,-0.003207783,0.995236158
1403636727863555584,0.993010759,-0.125359267,0.873551250,-0.004533735,0.099569432,-0.008077929,0.994987488
1403636727913555456,0.991271853,-0.128774673,0.868967652,-0.004814088,0.101223215,-0.012498226,0.994773567
1403636727963555584,0.989539266,-0.131889775,0.864480197,-0.004929953,0.101608030,-0.013695398,0.994718015
1403636728013555456,0.987328172,-0.133997560,0.859864295,-0.005152709,0.101388179,-0.012261224,0.994758010
1403636728063555584,0.985028982,-0.135782450,0.856688440,-0.005107074,0.100825116,-0.010250459,0.994838238
1403636728113555456,0.982456386,-0.139051765,0.851476967,-0.003886122,0.099711388,-0.006974736,0.994984329
1403636728163555584,0.979512453,-0.140574411,0.847494423,-0.002513268,0.099547036,-0.005143960,0.995016396
1403636728213555456,0.976956308,-0.141532466,0.844154537,-0.001293663,0.098942719,-0.003227311,0.995087028
1403636728263555584,0.973960102,-0.142920405,0.839978755,-0.000857513,0.098811887,-0.002031394,0.995103657
1403636728313555456,0.970799923,-0.143464938,0.836514235,-0.000881901,0.098295167,-0.000569643,0.995156765
1403636728363555584,0.968340039,-0.143321291,0.832289577,-0.001113463,0.098567754,-0.000703081,0.995129466
1403636728413555456,0.964376092,-0.143999189,0.828440189,-0.001663690,0.097298853,0.003302391,0.995248318
1403636728463555584,0.961120248,-0.143014133,0.825956941,-0.000556327,0.095482729,0.009620344,0.995384455
1403636728513555456,0.958555222,-0.143423736,0.822559834,-0.000897858,0.092895158,0.016844107,0.995532990
1403636728563555584,0.954906285,-0.142229125,0.818918645,-0.001180980,0.091183156,0.020280963,0.995626867
1403636728613555456,0.953484416,-0.140587211,0.815843523,-0.000530623,0.088421822,0.021981746,0.995840371
1403636728663555584,0.950252891,-0.139222860,0.812565029,-0.001451655,0.086938448,0.017211201,0.996063948
1403636728713555456,0.947517216,-0.138237312,0.808033407,-0.001481575,0.083893798,0.010756316,0.996415555
1403636728763555584,0.945470989,-0.137628078,0.805021346,-0.001819552,0.079095304,0.004236101,0.996856391
1403636728813555456,0.943792939,-0.136627316,0.800145864,-0.002290255,0.073058613,-0.002672923,0.997321427
1403636728863555584,0.939944744,-0.136227936,0.796592534,-0.002302430,0.067173496,-0.007826912,0.997707963
1403636728913555456,0.937259734,-0.136570200,0.792178810,-0.001002281,0.061388187,-0.012548020,0.998034596
1403636728963555584,0.934822917,-0.136887282,0.787881136,-0.000334491,0.055726346,-0.015268799,0.998329282
1403636729013555456,0.932286441,-0.136664227,0.782465458,0.001042726,0.050690368,-0.017591432,0.998558939
1403636729063555584,0.929269493,-0.136158004,0.778293312,0.002770565,0.046346277,-0.020530228,0.998710573
1403636729113555456,0.926453650,-0.135622472,0.774032533,0.003648069,0.042377982,-0.021776754,0.998857617
1403636729163555584,0.922306418,-0.133905277,0.769589782,0.003449566,0.039868731,-0.023444600,0.998923898
1403636729213555456,0.920449734,-0.133107647,0.767014980,0.001180543,0.036965117,-0.023982618,0.999028027
1403636729263555584,0.917358458,-0.130394027,0.761905074,0.000489085,0.034091797,-0.022537973,0.999164402
1403636729313555456,0.913952112,-0.129195720,0.756246686,-0.000099962,0.032949671,-0.022979660,0.999192774
1403636729363555584,0.911313534,-0.127581775,0.753082871,-0.000292865,0.031384118,-0.022559555,0.999252737
1403636729413555456,0.907770574,-0.125565425,0.748407483,0.000620754,0.030925823,-0.022961203,0.999257743
1403636729463555584,0.905646443,-0.124026112,0.742765486,0.000745545,0.030074203,-0.023112569,0.999280155
1403636729513555456,0.901852250,-0.122433290,0.738141060,0.000739390,0.029603723,-0.023126725,0.999293864
1403636729563555584,0.897768557,-0.120314196,0.734523237,0.000441275,0.029433336,-0.022919444,0.999303818
1403636729613555456,0.894095778,-0.119163141,0.729193568,-0.000190740,0.029283457,-0.022951478,0.999307573
1403636729663555584,0.891404986,-0.119365223,0.723436058,-0.001118455,0.029057130,-0.022339636,0.999327481
1403636729713555456,0.887803972,-0.119142696,0.718099475,-0.000763984,0.028560635,-0.021116672,0.999368727
1403636729763555584,0.883879364,-0.118565969,0.712852955,-0.002519795,0.029203968,-0.021657659,0.999335647
1403636729813555456,0.880285442,-0.119231641,0.706529200,-0.005096553,0.029486783,-0.021303939,0.999325097
1403636729863555584,0.876545429,-0.117980018,0.702757359,-0.007586112,0.030148707,-0.021681590,0.999281466
1403636729913555456,0.874148965,-0.118210219,0.695090592,-0.009695832,0.029479902,-0.019415723,0.999329746
1403636729963555584,0.871479571,-0.116988584,0.688341022,-0.011334775,0.029655002,-0.020230351,0.999291182
1403636730013555456,0.868803024,-0.115061581,0.685831368,-0.012698947,0.029525930,-0.019262329,0.999297738
1403636730063555584,0.864212930,-0.113426208,0.680109203,-0.013604901,0.029520014,-0.019341441,0.999284446
1403636730113555456,0.861987710,-0.111522764,0.674361050,-0.014090055,0.028792320,-0.018987345,0.999305725
1403636730163555584,0.857845008,-0.109605148,0.670048475,-0.014132901,0.028528238,-0.018144965,0.999328375
1403636730213555456,0.855002224,-0.107773975,0.665171742,-0.015388171,0.028565168,-0.019105986,0.999290884
1403636730263555584,0.850198150,-0.105463110,0.661845803,-0.015730390,0.028668297,-0.019645842,0.999272108
1403636730313555456,0.846926033,-0.102514237,0.657016218,-0.014809090,0.027650170,-0.017495688,0.999354839
1403636730363555584,0.844659328,-0.099527217,0.653714418,-0.015039172,0.027074406,-0.017279180,0.999370933
1403636730413555456,0.840821743,-0.097396433,0.648991287,-0.016572915,0.027083075,-0.018135680,0.999331295
1403636730463555584,0.837281823,-0.095443614,0.645061791,-0.020510018,0.026672842,-0.017995795,0.999271750
1403636730513555456,0.833684206,-0.092332177,0.641792595,-0.023978163,0.027206451,-0.019106118,0.999159575
1403636730563555584,0.831125438,-0.091119304,0.637460768,-0.028322427,0.026380751,-0.018222809,0.999084532
1403636730613555456,0.827453673,-0.090534151,0.633400857,-0.031403113,0.026321616,-0.017914189,0.998999536
1403636730663555584,0.822993040,-0.089408860,0.631043494,-0.032882582,0.026351761,-0.017444726,0.998959482
1403636730713555456,0.819930732,-0.089710616,0.626233280,-0.033872366,0.025908800,-0.016909964,0.998947203
1403636730763555584,0.817082167,-0.089634068,0.622910798,-0.034645874,0.025976479,-0.017194377,0.998914063
1403636730813555456,0.814562559,-0.090660676,0.619466007,-0.035078716,0.025823165,-0.017707597,0.998893917
1403636730863555584,0.810452700,-0.092810348,0.617484450,-0.036238998,0.025542926,-0.016172810,0.998885751
1403636730913555456,0.807815790,-0.092889398,0.613003194,-0.036299579,0.024240732,-0.011793368,0.998977304
1403636730963555584,0.804586709,-0.095222935,0.612146735,-0.035443064,0.022793518,-0.006963515,0.999087453
1403636731013555456,0.800224662,-0.096269481,0.609711587,-0.034229893,0.021866400,-0.002430884,0.999171793
